atlas,0c3080152d64062306349cc5007daf4d09d8b8b4,repository/src/main/java/org/apache/atlas/repository/impexp/ImportService.java,ModificationType.MODIFY,12,146,28,Extract Class
atlas,0c3080152d64062306349cc5007daf4d09d8b8b4,repository/src/main/java/org/apache/atlas/repository/impexp/ImportTransformsShaper.java,ModificationType.ADD,95,65,12,Move Method
atlas,0d38165dd1eeb7d756c40ad89c290390195f64cc,addons/hive-bridge/src/main/java/org/apache/hadoop/metadata/hive/hook/HiveHook.java,ModificationType.MODIFY,73,384,69,Extract Method
atlas,0dad95296daa5ee4ae38904eb211af0165503fb0,repository/src/main/java/org/apache/atlas/glossary/GlossaryService.java,ModificationType.MODIFY,156,658,163,Extract Class;Extract Class;Extract Class
atlas,0dad95296daa5ee4ae38904eb211af0165503fb0,repository/src/main/java/org/apache/atlas/glossary/GlossaryCategoryUtils.java,ModificationType.ADD,391,334,95,Move Method;Move Method;Extract Method;Move Method;Extract Method;Move Method;Extract Method
atlas,0dad95296daa5ee4ae38904eb211af0165503fb0,repository/src/main/java/org/apache/atlas/glossary/GlossaryTermUtils.java,ModificationType.ADD,415,349,99,Move Method;Move Method;Move Method
atlas,0dad95296daa5ee4ae38904eb211af0165503fb0,repository/src/main/java/org/apache/atlas/glossary/GlossaryUtils.java,ModificationType.ADD,86,57,7,Move Method
atlas,0dd414f29563b6151407a9a6fa6198eb410002b1,addons/hive-bridge/src/main/java/org/apache/hadoop/metadata/hive/bridge/HiveMetaStoreBridge.java,ModificationType.MODIFY,41,357,51,Extract Method;Extract Method
atlas,0defc6e80a2d816f8a25a11cd44b1cb89e2f610a,addons/hive-bridge/src/test/java/org/apache/atlas/hive/hook/HiveHookIT.java,ModificationType.MODIFY,108,397,47,Extract Method
atlas,0e7f8ea4603c858cc295259bbd1a22314b732f62,notification/src/main/java/org/apache/atlas/kafka/KafkaNotification.java,ModificationType.MODIFY,29,268,43,Extract Method
atlas,0fe4d8854c3c263327b8f3b9120bd826cb2c1f11,webapp/src/main/java/org/apache/atlas/web/rest/TypesREST.java,ModificationType.MODIFY,40,157,18,Inline Method
atlas,101abe6eedb18a0ef3e30c6ad7926b02fb89605a,repository/src/main/java/org/apache/atlas/repository/store/graph/v1/AtlasEntityStoreV1.java,ModificationType.MODIFY,78,402,86,Extract Method
atlas,101abe6eedb18a0ef3e30c6ad7926b02fb89605a,repository/src/main/java/org/apache/atlas/repository/store/graph/v1/EntityGraphRetriever.java,ModificationType.MODIFY,63,379,91,Extract Method
atlas,101abe6eedb18a0ef3e30c6ad7926b02fb89605a,webapp/src/main/java/org/apache/atlas/web/resources/EntityResource.java,ModificationType.MODIFY,58,821,162,Extract Method;Extract Method;Extract Method;Extract Method;Extract Method
atlas,112dffb023693252f6a9c342a57616602fae2de9,typesystem/src/main/java/org/apache/hadoop/metadata/types/TypeSystem.java,ModificationType.MODIFY,10,355,69,Extract Method
atlas,116fb62c9a26efeff389d280f26e3c172ef98cf8,repository/src/main/java/org/apache/atlas/repository/impexp/AtlasServerService.java,ModificationType.RENAME,36,119,23,Extract Method
atlas,127b378df5ff2712754abf32e86bdc279d7a29e2,repository/src/main/java/org/apache/atlas/repository/graph/GraphHelper.java,ModificationType.MODIFY,42,384,92,Extract Method
atlas,13fed7a9d746a7f28d6ed6f930b4e6497f9317c1,repository/src/main/java/org/apache/atlas/discovery/SearchProcessor.java,ModificationType.MODIFY,23,525,143,Extract Method;Extract Method
atlas,143f21039f264d523b9dc6bc88bca44e3ef6dc41,webapp/src/main/java/org/apache/atlas/web/resources/EntityResource.java,ModificationType.MODIFY,102,278,39,Move Method;Move Method
atlas,15534f235dea3cc5e993b461b8ee72f3efabee55,repository/src/test/java/org/apache/atlas/repository/audit/CassandraAuditRepositoryTest.java,ModificationType.MODIFY,50,58,6,Extract Method;Extract Method
